,time,x,y,z,xdot,ydot,zdot,qx,qy,qz,qw,wx,wy,wz,windx,windy,windz,r1,r2,r3,r4,xdes,ydes,zdes,xdotdes,ydotdes,zdotdes,xddotdes,yddotdes,zddotdes,xdddotdes,ydddotdes,zdddotdes,xddddotdes,yddddotdes,zddddotdes,yawdes,yawdotdes,ax,ay,az,ax_gt,ay_gt,az_gt,gx,gy,gz,mocap_x,mocap_y,mocap_z,mocap_xdot,mocap_ydot,mocap_zdot,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_wx,mocap_wy,mocap_wz,r1des,r2des,r3des,r4des,thrustdes,qxdes,qydes,qzdes,qwdes,mxdes,mydes,mzdes
46,0.46000000000000024,0.27237336277268176,0.5576972559861465,0.7321643479961669,1.2971568420694835,2.8491537619220364,0.41656105955056383,-0.09497635193752978,-0.05688704720007601,-0.11871941613323386,0.9867365690327277,9.780638038629236,-1.7466260110231544,0.616476871944749,0.0,0.0,0.0,375.71012968688217,580.4554954399047,550.1912575348127,302.7871854368241,0.8375280400421415,0.5463943467342693,0.5463943467342693,-0.6866193862653499,1.05246877510874,1.05246877510874,-1.3225712688057063,-0.8628313678814222,-0.8628313678814222,1.0842658746492433,-1.6619920727715753,1.6619920727715753,2.0885208344574617,1.3625286825344698,1.3625286825344698,0.0,0.0,-1.35866061470051,-1.5615124156900522,10.794437447472646,-0.3183670294402684,-1.3711536552494659,9.428132686160753,9.781524524417515,-1.746934952215861,0.6159457612519478,0.2709656415874329,0.5550152682769884,0.7289602807533393,1.2874176348087363,2.8429914546911164,0.4085183366799766,-0.09239033732066346,-0.055294038591804415,-0.11787627567819428,0.9871736313831628,9.77974110338339,-1.7480470911530381,0.6104118527088943,310.6676423339226,620.0275015273203,512.913665940124,441.63132950547504,5.23060400629709,0.29028485836343176,-0.1757698466508566,-0.054332806274454526,0.9390887115579652,-0.23833765096073317,-0.015285925343931146,-0.029903342876335993
47,0.47000000000000025,0.2853449311933766,0.5861887936053669,0.7363299585916726,1.2822645320681543,2.855732537378832,0.4123868249308497,-0.047874662630143554,-0.0709295483428772,-0.11192796255102548,0.9900248214308072,8.910430181298123,-1.806141179853819,0.6023016441977,0.0,0.0,0.0,245.62515498096298,659.5995076147359,475.6360743454353,580.475473574126,0.8305958991958124,0.5568756164881883,0.5568756164881883,-0.6997905382890317,1.043757590006149,1.043757590006149,-1.3116244707567621,-0.8793827256561876,-0.8793827256561876,1.105064924246099,-1.6482359206392176,1.6482359206392176,2.07123434386519,1.3886655391005223,1.3886655391005223,0.0,0.0,-1.8111471611574106,-1.5340510288343787,12.410501438952467,-0.34724525699173464,-1.508182858222517,11.682587139742003,8.91006925624949,-1.8061193659123536,0.6025967528524658,0.28766554697949537,0.5857374517191556,0.7388271718777571,1.2864453384046741,2.843439220688536,0.40977934003796074,-0.048768981946703184,-0.06963372057472306,-0.11043600725859154,0.9902406877419166,8.912605429083177,-1.800104148462358,0.6070861685354395,276.1470530522531,654.9556552651944,500.5188771431142,531.4100932855812,5.782439459649039,0.29470111305077656,-0.17709335743691196,-0.055675785525680636,0.9373843414653639,-0.21481620187700798,0.018541257325739576,-0.05230386686000996
48,0.48000000000000026,0.2981675765140582,0.6147461189791552,0.7404538268409812,1.2603136478617771,2.8547730989856888,0.43006696946577616,-0.004986149077809926,-0.0846248532372051,-0.10524492651911742,0.9908265630139016,8.2968803964093,-1.6516740618952466,0.5082852892237504,0.0,0.0,0.0,306.66895112354325,650.311802915653,525.4016799407931,482.34471299703637,0.8235325976284272,0.5672689491267567,0.5672689491267567,-0.7128511852744884,1.0348815834804743,1.0348815834804743,-1.3004705519990523,-0.8957952187044437,-0.8957952187044437,1.125689471281097,-1.6342194929480343,1.6342194929480343,2.0536207813595126,1.4145831092800292,1.4145831092800292,0.0,0.0,-0.008832892833328942,-0.8198665365100699,10.251179790604866,-0.35197085320859794,-1.5258841578884543,11.590926038699145,8.298159120205325,-1.650781528482642,0.5073539506214372,0.29173704441682313,0.6170825074593927,0.7353102670381314,1.2557287300167967,2.8612107984251347,0.4365568186897676,-0.007725023601619053,-0.0873666407530341,-0.10738055948522052,0.9903417640080245,8.302591354858457,-1.6548802443744033,0.5088332643973887,270.0481492406025,683.4404428947985,501.43471781582065,560.6753395710186,6.159364231713283,0.30191553863629333,-0.1793377080528259,-0.05793864866524961,0.934520254992454,-0.22178805708396102,0.017259079437785572,-0.062163545889729215
49,0.49000000000000027,0.31077071299267595,0.6432938499690121,0.744754496535639,1.2344110817245748,2.8437940734937897,0.4454953593279415,0.03500206791307449,-0.09707370239796684,-0.09908610443780609,0.9897138452360358,7.484842257575561,-1.6238864828789863,0.4464580978476594,0.0,0.0,0.0,233.4273473576618,716.569082873944,477.4677556908482,639.0059661450009,0.8163392507171837,0.5775727034222679,0.5775727034222679,-0.7257992647941572,1.0258421571560403,1.0258421571560403,-1.2891112738656487,-0.9120662553032789,-0.9120662553032789,1.1461362588991735,-1.619945003054441,1.619945003054441,2.0356829283261306,1.440277300388213,1.440277300388213,0.0,0.0,-0.4551580324790401,-0.9521274689410109,12.770985077208197,-0.366293396744977,-1.5956169856807707,13.782003703527963,7.485337173270608,-1.6252982977238555,0.4479339668548207,0.30852283880036335,0.6382472645766168,0.7441716072647713,1.2218851860738447,2.8402704509961625,0.46068957276524697,0.03411261778191947,-0.09508223416310407,-0.09903729085626356,0.9899430857753738,7.485059995964573,-1.6218416216024774,0.45094505645893973,251.01651211461333,701.4720004711809,486.33058915114674,609.7694750347027,6.4801854086507555,0.3078630015617488,-0.18125222072655547,-0.05986664648285735,0.9320858272659118,-0.19668462191891414,0.03566341101916326,-0.07675228664099562
50,0.5000000000000002,0.3231148238099217,0.67173179070395,0.7492094501289184,1.2004298428918057,2.822036189512323,0.4801893687643404,0.0709679136057391,-0.10881594036133972,-0.09345932932455062,0.9871109360775672,6.848775547347154,-1.484288848406829,0.32459492903959586,0.0,0.0,0.0,268.60567687156487,686.3749180684177,495.19342261144527,580.5329839244046,0.8090169943749472,0.5877852522924734,0.5877852522924734,-0.738632732196183,1.0166407384630516,1.0166407384630516,-1.27754843011825,-0.9281932660673942,-0.9281932660673942,1.1664020583155368,-1.6054147050658671,1.6054147050658671,2.017423617359981,1.4657440550144414,1.4657440550144414,0.0,0.0,0.2266595465303316,-2.6543297735608355,12.6417305215772,-0.35466557808381294,-1.5544285004412666,13.084253474841994,6.849288180856196,-1.4830305691498762,0.32489126091139087,0.3260348995552518,0.662779782242004,0.7499635553763715,1.212895011980117,2.8290360300500574,0.4872417408396259,0.070483964071381,-0.10639169306542734,-0.09162914657416185,0.9875813475119642,6.843350554288324,-1.4847140561347398,0.3212324576685087,264.2565549110754,708.4193861632907,481.9248165733682,623.6745038175949,6.644514097590907,0.31617824461411165,-0.1839328023405571,-0.06262785983053212,0.9285891411323609,-0.18433515742546466,0.03316452437544714,-0.08006930065554385
51,0.5100000000000002,0.3351191222388397,0.6999521525990732,0.7540113438165618,1.1645570078086254,2.7919586215421446,0.5053064620225888,0.10383635294541949,-0.11938389839066466,-0.08860318802525398,0.9834200382765257,6.164868408824511,-1.3965800352066846,0.2296695580054148,0.0,0.0,0.0,259.9074329505859,730.4638542581637,468.65621053529117,666.8160237107852,0.8015669848708764,0.5979049830575192,0.5979049830575192,-0.7513495609272928,1.0072787804121865,1.0072787804121865,-1.2657838466639244,-0.9441737043548398,-0.9441737043548398,1.1864836693255305,-1.5906308934848057,1.5906308934848057,1.9988457318179338,1.490979351662939,1.490979351662939,0.0,0.0,0.1356359406982643,-1.3244409824361703,14.645271735762469,-0.3595329098410282,-1.5959645778287332,14.795483896987854,6.165514088618322,-1.3971370205240277,0.22880409795316273,0.33542687650823666,0.7028328196759297,0.7550584704542918,1.1540575407947447,2.7794167044137734,0.5014213102790257,0.10480800783251402,-0.11849022277153166,-0.08563274562706705,0.9836881525555253,6.1635748453772585,-1.3987381460986938,0.23260815549708094,281.87743672771245,708.3101495732828,480.4545382482446,638.2485058838579,6.791812228824398,0.32228171311847953,-0.18600789561752665,-0.06474250433688677,0.9259287058351445,-0.16452667392445433,0.03819137504768102,-0.08143312400050981
52,0.5200000000000002,0.34676469231692597,0.7278717388144946,0.7590644084367877,1.121271466955394,2.750222731243616,0.5433782229472731,0.13332716556394125,-0.1290368810853507,-0.0844767914514855,0.9789979683066317,5.606940120653382,-1.2763239133596431,0.09905530750593297,0.0,0.0,0.0,303.84744050483897,686.156444888402,492.25286596119804,609.6809880569306,0.7939903986478352,0.6079302976946056,0.6079302976946056,-0.7639477428528115,0.997757761365148,0.997757761365148,-1.2538193812667788,-0.9600050466691589,-0.9600050466691589,1.2063779208099823,-1.5755959028464848,1.5755959028464848,1.9799522053634777,1.515979205387828,1.515979205387828,0.0,0.0,-0.500192349582329,-2.1376019771015096,13.855761203520393,-0.34053648808394643,-1.5383717448785341,13.9207137125885,5.606846719563502,-1.2758701935506376,0.09908779556003335,0.3406022484421446,0.723683383271283,0.7627222287646007,1.1284001349032506,2.754817817553789,0.5429924690027677,0.133903204872601,-0.12889878874922597,-0.08432404674953474,0.9789507082195769,5.608390989928138,-1.276147655184281,0.10081014630865902,318.7045594297921,696.6899892055129,490.0927198295652,631.0877868987332,6.825545987772008,0.3298294034581662,-0.18857335901099415,-0.06741825619186693,0.9225548393552487,-0.15113524292179306,0.03449110201925551,-0.07369639612168703
53,0.5300000000000002,0.3579774069864799,0.7553739661269308,0.7644981906662605,1.0777058965341229,2.7029802460221597,0.5697654550767988,0.16010389035202643,-0.13766188348574707,-0.0811916872807762,0.9740759005569348,5.039906561416818,-1.1762339316989372,0.003261454418177989,0.0,0.0,0.0,333.5616783547452,707.2235335226238,487.9325736979324,652.4945857405357,0.7862884321366187,0.6178596130903345,0.6178596130903345,-0.7764252885737708,0.9880791848012151,0.9880791848012151,-1.2416569232545955,-0.9756847930578774,-0.9756847930578774,1.2260816712359621,-1.5603121073502173,1.5603121073502173,1.9607460215034604,1.5407396684223977,1.5407396684223977,0.0,0.0,1.9267035617392232,-1.28050441851516,15.963499291013076,-0.3369441343713417,-1.5597230026571611,15.12316075390587,5.038213047559705,-1.177808722707697,0.003418082182053656,0.3472736610785242,0.7606824653796834,0.7699658094529874,1.068029673210942,2.6994915836738556,0.573127604438683,0.16196209519866134,-0.13798740581029342,-0.08213741348485941,0.973643261601816,5.034933206256177,-1.1785873332258077,-0.0013280439205390756,353.87328089463085,682.5540527034792,502.61385089612173,623.3604970963086,6.863940667189441,0.33499120750605993,-0.1905135748955532,-0.06935871014827713,0.9201493563551059,-0.13705620666725826,0.033540011032596774,-0.06481914525353448
54,0.5400000000000003,0.3687544659518211,0.7824037685871523,0.7701958452170284,1.0282390576145874,2.645280234272124,0.6033824483983625,0.18410877123683814,-0.14539052360627158,-0.07862206729817511,0.9689087297227313,4.566368540070519,-1.077709157595201,-0.10491180672965589,0.0,0.0,0.0,374.1848834345165,657.8845718843346,517.295128094311,594.2264084520814,0.7784623015670232,0.6276913612907007,0.6276913612907007,-0.7887802277410567,0.9782445790798249,0.9782445790798249,-1.2292983932204868,-0.9912104675072752,-0.9912104675072752,1.245591809152864,-1.5447819204844873,1.5447819204844873,1.941230213116959,1.5652568308025028,1.5652568308025028,0.0,0.0,-1.092791892473679,-1.5232863890333128,12.905853798634523,-0.31208118549292185,-1.4905168586708064,14.270453587540329,4.565491977313149,-1.0791602453140423,-0.10590790064138064,0.3595583520238959,0.7820102608597416,0.769659170517724,1.015946282623518,2.6323572031068925,0.6044935555063333,0.1821638843090917,-0.1433282034773163,-0.07964913819537327,0.9694995410654527,4.564842122877285,-1.0716595197745042,-0.10539898647507902,392.73768089752514,660.5455072872527,521.2620597362695,602.8377993646835,6.827097758548236,0.3407536273416325,-0.1927212887747146,-0.07158331721785166,0.9173992037290098,-0.12746951800791667,0.029838442493039703,-0.0508336391727231
55,0.5500000000000003,0.379036856527967,0.8088565709298736,0.776229669701012,0.9794789211659805,2.584562235942138,0.6258322797916887,0.20582669348054602,-0.15226812941521983,-0.07678172682559868,0.963615252806292,4.088295084200177,-0.9846459224434903,-0.17475953281867806,0.0,0.0,0.0,411.29047836053377,663.2064426901708,525.228991378228,611.4491902772857,0.770513242775789,0.63742398974869,0.63742398974869,-0.801010609366552,0.968255497199227,0.968255497199227,-1.2167457427196096,-1.0065796183333773,-1.0065796183333773,1.2649052536837424,-1.529007794645833,1.529007794645833,1.9214078619763517,1.5895268209839915,1.5895268209839915,0.0,0.0,-0.7005038791007258,1.2562236981700405,14.415955456605275,-0.29972270024816383,-1.4874840044538848,15.067067684062529,4.088075934150139,-0.9856500544020818,-0.17480748641059402,0.3762252011956815,0.8042721733275582,0.7769415397775612,0.9868369882257326,2.5748859616837203,0.6293519953256143,0.2056516307736819,-0.1530684358084273,-0.07935181741442203,0.9633175747344771,4.094832367192968,-0.9837076591092093,-0.16877085181994675,426.6421660871992,639.1570363345328,538.8390178950168,583.5406201055082,6.803267054067803,0.34428041922407526,-0.1943761142900197,-0.07308752873944988,0.9156129817096131,-0.11806074015716828,0.026997899275473133,-0.037627167235441246
